customer_id,name,age,city,join_date,is_churn
61d3b851-4a9a-4b23-a14b-2e83e5fc0074,Steven Dickson,21,Austinfurt,2024-04-19,0
dd325c97-0d6d-4e62-b5f0-9fe4e7b7f37f,Morgan Rubio,24,Lake Rebeccaville,2025-01-15,0
6ee75cb3-d493-4dd3-8a42-0446060541aa,Timothy Green,43,Lake Gary,2025-08-18,0
0a3788e4-9467-4fd2-b5ba-9abee0314a4d,Marcus Weiss,70,Millerchester,2024-12-14,0
5a80ddd2-eb98-4e11-961c-05a817006d17,Michelle Martin,28,Angelaton,2024-04-14,1
ff6dba24-db92-454d-afbd-d1fc1a3d155f,Mrs. Carolyn Hardy MD,55,Lake Elizabethstad,2024-01-26,0
37169944-be25-435b-a37c-29686c386b0d,Renee Green,54,North Kathryn,2024-05-27,0
11539b45-e6ca-4500-bc2c-4541eb7be5a2,Jeffrey Vazquez,41,Brianland,2024-02-04,0
cc2bf5d1-d802-4660-ac74-a584bbf65549,Kenneth Campos,47,New Andreahaven,2024-12-02,0
e1ca8e5d-f799-4773-8033-f6e965e4f029,Michael Jackson,66,Lake James,2025-05-20,0
72b6db37-f52a-4cd7-8fde-8019203ce30e,Jeffrey Moore,59,Harrisfort,2025-06-19,0
6903930b-b181-4707-ad64-ba7eb1bfd539,Roger Diaz,40,New Chadtown,2024-04-25,0
ec763a34-a38f-4b26-b3f9-47b568bba336,Patricia Wilson,67,Scottbury,2024-02-02,0
57ba52ab-5a1d-47b3-94dd-28f9a4110bfd,Tyler Turner,46,Lake Mariaville,2025-01-04,0
594c7732-2762-4655-9aa7-7de3fbf879c1,Kristine Garcia,44,South Stevenmouth,2024-06-27,0
b8448f09-60fa-4020-b8d7-55d11a254c90,Michael Sharp,26,West Bryan,2024-09-30,0
afecbba3-1750-47df-8c7d-c1d7972b8b2f,Deborah Beltran,20,Rodriguezmouth,2024-01-14,0
a8e9a47b-6c68-47a8-9faf-dc785c09b3c9,Emily Cox,23,Katelynberg,2025-05-29,0
1548e176-bc87-45a4-92cb-674f1cab0db7,Regina Gonzales,52,South Tammyport,2024-04-05,1
bfef401c-3b36-4aeb-a6ba-3ba5fbd7558a,Angela Johnson,51,South Angel,2024-09-01,0
c34fbf54-c181-4138-aee5-b250eefcd653,Roger Butler,63,Lake Anthonymouth,2024-11-09,0
1b585bbe-e1ed-4c67-9f74-c5f89bfe57a9,Kenneth Patton,23,New Sherrifort,2025-05-09,0
6fc53623-b435-40f8-ab49-b1bd7f5c013c,Richard Johnson,23,Matthewport,2024-06-22,1
e912367c-15de-4a6c-a922-7416e36a8d0b,Reginald Wise,68,Williamshaven,2025-02-18,0
c441ba74-8d31-4c0a-8783-78c14f56ac1c,Jennifer Martinez,36,Hughesbury,2024-04-14,0
97e8f48c-d01f-45f5-b4be-0b29b8577be1,Tina Payne,19,New Claytonport,2023-12-15,0
28e56b4b-6551-4568-92bb-6163a6b46433,Heather Collins,62,Markton,2024-03-17,1
67a4935f-fb3e-4585-a429-b3ef2cfe4a44,Danielle Alvarado,32,Lyonsport,2024-08-29,0
c4c3f302-26c1-4e1d-aa0c-af5332dbc521,Jean Wilson,57,Fischertown,2024-03-25,0
332fb791-0f94-4f7f-8b55-b1f2ed99b3aa,Michael Arroyo,58,Owensmouth,2024-01-02,0
63dcd70a-c61d-4c39-ae3a-ac758fe11d5a,Lawrence Hodge,26,Riveraland,2025-02-20,0
75e6b8a7-5bae-4e38-ae36-7cb6d294f260,Marcia Garner,56,New Bianca,2024-12-03,1
ca3bc27c-f336-4096-b31a-408f37dbccfb,Tony Evans,65,Port Samanthastad,2024-11-28,0
f702c572-8e33-4b27-a846-706e848fea1b,Dorothy Collins,48,Lynchport,2024-03-15,0
b71124be-8065-4bb4-b83e-be48a889d017,Joseph Stephens,31,North Kelly,2024-01-29,0
6b3f4a5b-3944-4448-bf47-8bb8c56e3de5,Tammy Murphy,26,Lake Jeffery,2025-08-12,0
78faa383-2ea5-4752-8f52-1a4f5b0ec0a3,Laura Ali,69,North William,2025-07-18,0
67507816-89b3-4114-a9e5-9fbd7d284064,Julie Henry,32,Douglasfurt,2024-10-08,0
c7b9fce4-3fc9-4718-bcca-77546f4065ea,Edward Cruz,43,Christensenfurt,2024-11-08,0
fc9c28c6-ad17-495b-8317-9b6149fa526c,Rachel Hart,46,South Deannashire,2025-11-19,1
9c8b95aa-f4b4-460f-a392-be5f22a37636,Tyler Kelly,47,Hodgesfurt,2025-03-08,1
64bf7593-66d5-4a3c-9216-804e80babb22,Kevin Martinez,33,Port Trevor,2025-03-06,1
0334874a-000c-4070-9e41-0f13f6d87183,Stephen Hamilton,75,Port Stephanieburgh,2025-02-20,0
d6e129da-a5ae-419c-bc05-f18d7b4356db,Tiffany Jackson,50,Port Jennifer,2025-02-01,0
7ba495ea-2445-41ef-8bcb-ae538b494fd3,Ashley Perez,33,Hornefort,2024-11-13,0
9597e88a-fdba-490a-a187-599fa69efc08,Kenneth Waters,27,Jasonport,2025-07-05,0
1240185e-dfd5-41f9-854c-f338f0c8d423,Thomas Moore,57,Kennethside,2024-07-31,1
3d1faf2c-88ed-45cb-bee3-c774a6b74623,Eric Brock,69,Harryport,2024-04-21,0
e0b51814-b4b5-4f97-ba68-d9bfcf7ad38c,Rachael Gonzales,56,Port Russell,2024-04-18,0
42692294-e243-4b72-828d-7c8fc8106626,Ashley Reynolds,56,South Robert,2025-08-26,0
82c88fee-d70f-4dba-93af-e6df5ce4cf69,Duane Walker,67,Lake Aaron,2024-12-14,0
0600473a-75b2-4e60-a730-cfbd7b0dd848,Christopher Gonzalez,72,Wheelerview,2024-01-04,0
1fce2479-2051-4415-969c-8f214e8003cd,Debra Walker,28,Jamesborough,2025-09-11,0
498f6b17-c2a5-4169-b130-73a13ceee8f4,Rodney Torres,65,West Angelashire,2024-11-09,0
bbb272f5-700c-4c57-9700-f09e693ceadf,Angela Lamb,27,Judybury,2025-03-20,0
4688afc6-72d7-49f9-a766-b1c35ee86c91,Joshua Jones,73,Chrisstad,2024-10-18,0
14ed2214-a038-46d7-9ab5-3088a53d69ea,Kathleen Clark,28,Lake Chrisborough,2024-09-16,0
be51eec0-6dd1-4a0e-bb05-2b5ee6ecc386,Tanya Mathews,67,Bakerborough,2024-10-04,0
45923ca5-1265-4fb4-a3f8-01c14af99c05,Sarah Martin,53,Gomezshire,2025-08-29,0
a94e3d7e-7584-4164-95c5-352a4f0646b0,Michael Ramirez,20,East Brandon,2024-05-10,0
eea548a6-6c5e-4a9e-a85d-f46e27e1d4f7,Benjamin Mcdonald,57,Bishopmouth,2024-02-19,0
9c42eb65-0836-4e04-ab0a-67a401fc9d51,Veronica King,33,East Andreabury,2025-12-04,0
630d5daf-975a-4265-9fa9-de302daa8947,Javier Mcguire,51,New Jeffrey,2024-03-28,0
7986eb8a-7c04-43ee-97de-0302df6d146b,Kyle May,53,North David,2025-03-02,0
c24aa51e-c860-4be0-82ab-53efa11ec9b2,Elizabeth Mann,22,Smithmouth,2025-10-18,0
eb11a92f-4669-4381-861f-1d73c9144181,Shane Brown,50,Jacquelinefurt,2025-04-19,1
fe8767df-4fcf-4b35-babf-543b6661cda6,Thomas Morgan,68,West Kathleen,2025-09-03,0
7a9ee046-7708-4a3c-b9b8-96e49725f9a5,James Williams,28,Port David,2025-11-07,0
d79dbefb-185e-4684-bc51-4f67246c6a15,Derek Gonzalez,73,Port Rickytown,2025-09-11,0
ec45c882-f3ab-4d00-af79-00d0e8d85b7c,Jasmine Rubio,70,Ericborough,2024-04-26,0
02d13938-2837-4082-93e4-bfa56f357336,Jerry Sharp,38,Jonesville,2025-07-23,0
fa761b8b-4930-4997-870e-3d7311adba73,David Freeman,68,Port Heather,2025-11-30,0
a5f22be2-e8e6-4f91-a369-2867314410a2,Jesus Briggs Jr.,34,Hansonborough,2024-09-05,1
dfb7455e-3fff-4876-ba81-406739cdbb90,Kathleen Gomez,35,Lake Philipton,2024-05-03,0
5016060a-e46e-4c6e-8e04-4de9ca019ce1,Mary Vaughan,54,New James,2025-09-23,0
a35c313b-31a0-47fe-a8cf-b2f7ca9a6af1,Robert Morgan,28,Amandabury,2024-09-29,0
e8394216-80a8-46c2-9df6-2755ed97910d,Rachel Wells,52,Lawrenceburgh,2025-02-05,0
1557c9c2-6a07-4c93-b70f-d78a97c2163e,Jessica Nicholson,53,Davischester,2024-08-07,0
ac3da6bb-df44-49a1-b34b-fbc2eee18de6,Paula Ross,46,Gonzalezbury,2024-12-21,1
f8d9854f-de08-4cdb-a166-ca06e0077659,Ronald Boone,34,Port Raymond,2024-07-30,0
0d5f6cec-be67-4054-8f00-de36e0362b05,Mark Newman,56,Joshuaside,2024-12-16,0
1628a9c3-d0c9-4061-ba98-47c03784f893,Lisa Allen,28,Port Shawnside,2024-08-02,0
92baa413-ff22-4050-a6c4-9fa2a2732199,Autumn Payne,19,Georgeside,2023-12-26,0
855e1b92-98a2-472f-9d24-71ac93540946,Herbert Oconnell,48,Adkinschester,2025-06-13,0
bea36ecc-1c49-40bb-804b-272b0a2e050c,Erika Rivera,50,Port Nathanielchester,2024-03-30,0
6e10dc64-4ee0-4b00-9210-963d1fd4eda3,Derek Wiley,50,South Douglas,2025-04-16,0
da4fd83b-653a-4e09-8c9d-5768a4ea39f5,Jamie Gould,40,South Shaun,2025-05-03,1
e07968db-6ebc-4895-b5a1-6cf13979dab8,Joseph Sandoval,30,Lake Tammytown,2025-01-19,0
667e8776-8ac5-4a48-95d0-7d682ffe6ac0,Jared Medina,28,East Thomastown,2024-07-06,0
74cd7831-3d62-421f-b85f-09a2b0af84ea,Caleb Davis,28,Floreschester,2025-02-22,0
2452578b-ccae-497e-a5a7-7d04eaf7e167,Amanda Moore,27,Mcdonaldland,2025-08-31,1
f1597c2b-35bc-4b95-a34c-694623f6949b,Sean Zimmerman,55,Kyleburgh,2024-09-03,0
6cd37728-d47d-488e-b85b-b69878f2a00c,Mrs. Sandra Jones,23,Martinezland,2024-12-22,0
d0103e8f-e03b-46ec-a106-a9f82c763383,Eric Mejia,59,Dwayneton,2024-08-22,0
19e1f275-55e1-4774-adc5-8949f06ca22f,Jessica Wilcox,33,Chelseamouth,2025-02-23,1
ee156920-8328-42d7-a994-2d3344d6b74d,Adrian Estrada,62,Clarkfurt,2024-09-29,0
14816246-2171-44cb-b312-1679d3777028,Brian Perez,40,Lake Larry,2024-01-06,0
62b6133f-b138-4344-8e45-8a6805faee9c,Margaret Rivera,66,Raymondberg,2024-08-21,0
3b8c38c2-a2b2-45a1-989c-8820f4ba219a,William Sanders,21,Port Sandra,2024-11-01,0
3688dd1e-20c9-4281-bb50-bd67ac2e8ee7,Jessica Sellers,47,South Amy,2024-08-05,0
c3c660f0-5f2c-4a6a-a188-f151d7045255,Kathy Villarreal,40,South James,2024-10-15,0
48b6b569-56e6-4314-8509-223b5012aa67,Jamie Smith,32,Erikborough,2025-01-04,0
751b3122-ae33-46d1-b553-b969743fccdc,Lisa Wilson,36,Cindyland,2024-06-26,1
fecd83da-6ebf-4891-a0f1-f710d5863c8e,Patrick Murphy,56,Clarkeburgh,2025-11-30,0
ecbeeb63-c343-49be-9d34-261c5d82414a,Dr. Amanda Douglas,74,Romeromouth,2025-06-27,0
119bc429-e65c-43b6-a75a-d13cd9408a16,Debra Kelly,73,Rowlandborough,2024-06-16,0
0072ea9a-3a37-4d6c-9511-339faf78fe48,Robert Miller,40,East Leah,2024-08-23,1
0ce5d3fb-5732-4d14-81cb-ea1d26a88527,John Adams,45,West Jeremy,2025-11-26,0
bf392fb0-fdfb-490d-8515-b97735943945,Stephanie Mora,29,East Matthewfurt,2025-09-29,0
cc7e6eda-4d9f-4536-8c34-1d2f1f73ffc4,Patrick Barrett,73,Debbieland,2024-05-16,0
c2ca75aa-cbb9-49c9-b96e-c942dcf6a318,Maurice Hernandez,64,East Joannamouth,2024-10-13,1
6245641d-3072-4240-ad17-f15b919f11be,James Jennings,24,West Nancy,2025-11-25,0
8cd931e2-0473-4504-90da-9b9fcb56ff59,Corey White,38,Lake Larry,2024-06-22,0
4861002a-1c92-481d-bed3-23129c8bf710,Jasmine Moss,23,Seanview,2024-12-05,1
87ec7133-2f22-4df7-a7a2-dde6ddc3de2b,Christopher Ruiz Jr.,18,Carolineberg,2025-11-09,0
fed5d48f-f3af-4091-b582-e58c99d4196a,Sarah Jimenez,29,New Frankfurt,2025-04-29,0
fd8fbf55-b7e3-4da4-b5dd-55d2bfc1255e,Melissa Hall,69,Williamchester,2025-07-08,0
c0ae6fb8-2348-452c-a867-591b373df743,Mark Gordon,56,Port Katiemouth,2024-12-17,0
1911792d-2c8e-4da2-a57a-6780d864d257,Herbert Jones,63,Kimberlystad,2024-07-24,0
8dc65988-97b6-4150-be09-f1cf5a8fdc69,Robert Dominguez,28,Hardingside,2024-09-26,0
1828aae2-2079-4a76-a48c-110534e806c0,Jason Meyer,38,West Bethany,2024-06-20,0
1e790aa8-22c3-4d75-b11f-8ec217a8e805,Kristen Gutierrez,73,Lake Karen,2025-02-18,0
e81a61c1-8f65-4714-8dc0-709b8a8bac94,Linda Joseph,43,Nelsonbury,2025-06-13,0
38c2ed9d-b09b-4138-9435-4e9e1abebb8b,Jeffery Jennings,63,New Martin,2024-12-13,0
2ba7ce9f-8202-494d-a1dd-0cc7b878397d,John Cardenas,66,Lake Brittany,2024-08-31,0
b659c5aa-c302-4d5e-9214-2d3fb6b33bfb,Sabrina Shaw,68,Port Jasontown,2024-02-12,0
595d9242-4122-4b1d-a915-2f82f769b489,Ray Mcdonald,73,East Abigailfort,2025-03-25,0
81a5e51b-f2d0-4463-90d5-d117717bc03c,Kayla Johnson,23,Conradmouth,2024-08-18,1
f4463ae9-cdeb-44e7-939d-8501561180ad,Matthew Graves,63,Joshualand,2024-09-18,0
166d8007-3b11-43df-8e26-c60e6d7a7caf,Donna Powell,18,East Christinaland,2025-05-09,0
0db9e876-9536-405c-8025-ade7c1e0fba4,Mariah Figueroa,27,West Kyle,2024-05-29,0
9e49c26c-abe5-4598-bb3f-a79bc6d9699d,Victoria Conner,40,Brittanytown,2024-10-14,0
a93533b2-f493-43ec-bbbc-94202f3cf6cd,Sergio Webster,32,Port Tyler,2023-12-30,0
c4ee44f8-754a-465d-acb3-0c1451c428e6,Amy Whitaker,44,Thomasview,2024-06-15,0
0f4a511c-c45b-4e15-b198-2b26ead9c94e,Michael Thompson Jr.,50,Port Elizabeth,2025-04-06,0
cf7d5a5a-edb4-42c9-a9ba-41bfe0d09d54,Alexis Lee,23,North Crystalshire,2025-01-23,0
4208181a-1663-4273-a75f-a9c3e7b09101,Anthony Dennis,27,New Brianna,2024-08-15,1
2c708145-674f-4037-989f-bd85ac34ec84,Shelby Perez,67,Nelsonshire,2024-06-01,0
de9ad08c-4f8a-461c-beaf-0d7a1f25d1a9,Mary Walker,34,West Cassieshire,2024-12-04,0
2674bf56-fe46-4ed8-829b-566d8362618c,William Cox,42,Ashleyside,2025-09-23,0
7c9377f1-d331-44f5-bb22-317a7170b5ca,Nicole Dodson,54,Myersview,2024-01-01,1
9786a2ae-05d2-4fa3-884d-2c9e44cd3e3a,Benjamin Anderson,58,Michelleland,2025-10-17,0
8956e74d-726c-4d56-b98c-b5629b83ae5f,Jackie Stewart,57,Port Aaronshire,2024-12-31,0
2d58d8ce-ae86-4c87-ace2-fc556b27243b,Ashley Berg,52,North Marychester,2025-03-29,1
4a76a8f0-5b28-4ec2-96f7-7f101e66e1cf,Kristy Moran,43,Meltonborough,2024-02-17,0
9dc7514a-8d3e-486c-b8f9-ac6635364c3a,Brandy Adams,55,North Cameron,2024-12-31,0
119d3c1b-c0ac-47b3-984f-3bfde8a3ccab,Michael Gill,35,West Alexaburgh,2024-06-13,0
0896f21f-4421-4a3a-ba6e-e5ad46c3c6a7,Anna Robinson,27,Lake Martin,2025-06-21,0
f7c918c2-9e7b-42d4-ad8c-f30a23ce6bd6,April Christensen DDS,47,Philipfort,2025-04-18,1
7b8fff29-c44e-4ecf-861e-92887126de43,Emily Gomez,36,South Moniquemouth,2024-11-07,0
1ebb3bd3-16a5-471c-9046-12f7a0992bde,John Gibson,73,East Lauren,2024-07-04,0
32428d3a-da07-4ca0-9387-b7545a91bf4b,Andrew Cooper,24,South Felicialand,2025-02-07,0
cf97699e-8a93-4543-a13c-d92b32725ea9,Joel Myers,64,Lake Eduardohaven,2024-01-30,0
249f46d9-d8f9-4c36-95a3-2695c3cab25c,Carol Warren,75,Ashleyfort,2025-01-18,1
b7213026-1caa-4c47-b60c-f0b2a128e0b8,William Burton,18,South Caitlynburgh,2025-06-08,1
ec717c44-1d75-4eb2-8568-cfa7a1bef63f,Alicia Gibbs,65,Gabriellashire,2024-04-09,1
1af5f51b-5e34-4d70-b14c-f4a5345f8740,Suzanne Mccoy,51,East Stephanie,2025-10-23,1
3c491f85-0779-4a39-8276-89b9248314f8,Jessica Allen,28,North Samanthaborough,2024-08-19,0
122a52a5-9db6-422e-8e17-6d5d4647e268,Ian Harris,60,Lake Jennifermouth,2024-12-06,1
94d382d3-af9e-4b8a-ab50-371eb2aa8d86,Nicholas Richardson,24,Port Christopher,2024-12-13,0
821fbd21-48ed-408e-a511-77edd995ea04,Kelly Johnson,45,Elliottfurt,2025-03-05,0
9ca8f571-c9f2-4ae5-830c-5a373adbd39e,Phillip Contreras,70,North Darius,2025-07-24,0
bce604c0-3415-42da-9ac8-9cc77e118e9e,Mark Cole,66,Sydneymouth,2025-04-29,0
b3bb92a2-351f-4903-ade0-0f968c3562a7,Nicholas Watkins,48,Robertland,2024-02-17,1
df96d6fb-e2e6-4cde-87d8-50eecb7136c6,Amanda Wood MD,45,Port Todd,2024-08-02,0
a3084552-e376-48b2-aa78-5e426c40aaf8,Antonio Carrillo,28,New Leslie,2024-05-25,0
8e405c43-acb4-4071-974d-240804f8f020,Philip Williams,68,Tiffanystad,2025-06-11,1
0083bb5d-b9c1-4579-8038-9a0f8d1a7e67,Wanda Vargas,35,North Jeffery,2025-05-12,0
ef57a87d-2f74-4f0d-a1e0-acc628f1db9c,Joshua Moore,33,Shannonton,2024-04-27,0
22765b73-640b-4b05-b2a2-73218d6d5367,Tara Smith,69,Garyhaven,2023-12-14,0
38e48096-e922-43cb-811c-f3aae19c6ec8,Courtney Harris,42,Alexisview,2025-01-26,1
eb05c29e-27a2-4ec0-915d-0462b2254bf7,Richard Freeman,27,Port Laura,2025-05-17,0
989a2fd6-e7de-4eaf-9395-ada4c81a4209,Bianca Hill,49,New Roymouth,2025-01-02,0
b16c5748-cc5c-4dd2-a9e0-3df2cdf94863,Tammy Griffin,26,Reedview,2024-02-13,0
3cae5462-d43e-4fb8-b0ce-ac5113136a4f,Daniel Austin,48,Stephenport,2025-04-11,0
f981769e-ba38-418f-8409-bca5035f9336,Cheryl Anderson,55,New Steven,2024-09-27,0
b439016c-e8c1-40bb-aba2-6761efe0f0a0,Beth Blevins,53,South Bryan,2024-05-20,1
4b12429c-a328-4784-bb87-7839ce7e6f3b,Timothy Guzman,28,Micheleview,2025-12-10,1
5981b188-27d6-47a2-97ec-2baf28f43654,Andrew Williams,60,Youngbury,2024-10-23,0
4b61a0a0-fd17-4e00-80b3-0c0c6923a033,Leonard Rivera,29,Peggyburgh,2024-06-22,0
2196d630-555a-41d8-93d2-a16d5aa6eacf,Cheyenne Brown,70,North Paul,2024-06-28,0
0e597c0d-e899-44c4-a7f9-94507fe50a4a,Kenneth Dominguez,45,Port Patrickview,2024-08-08,0
6740907f-630b-4c3a-bdcc-e05b3c478a5d,Christopher Wilson,64,East Tammychester,2024-02-25,0
6329e005-f5a9-4ce3-8a45-56e39611bdb2,Christina Morales,55,Wyattport,2025-08-03,0
f57bfd72-0ee9-4f64-b8f1-238a56869e7b,Andrew Bullock,56,South Lindaville,2025-09-06,0
97abcefa-36dd-4768-8065-7fd3159cd167,Kathryn Harrington,22,Jonesberg,2024-09-16,0
c7a5de94-8fcf-44e5-8989-231f13191b19,Gary Ramirez,24,Lake Nicholaschester,2025-07-06,0
c119f019-79b0-4400-aa35-b1407ec34d21,Cheryl Reyes,62,Hickmanland,2025-05-29,1
70525232-dc9e-4cb2-a6ed-a369121cd797,Hayley Mendez,27,Port Michaelfurt,2024-12-09,0
85d5e2d4-10db-4aa4-ae6f-8327839b0351,Stacy Turner,74,Thomaston,2025-06-21,0
848cff0a-67b2-48b9-b0d7-eacafbbec907,Randy Graves,18,West Cathyport,2025-02-25,0
0220c6bd-8f58-4bca-a466-96f77f534cb1,Emily Robinson,46,Cynthiaburgh,2025-04-02,0
7e3aed10-d924-4391-9a63-03584733928c,David Robinson,26,Morrisonshire,2024-12-18,0
b15c5782-6621-4a47-aada-9a41fa87574e,Ashley Sanchez,54,East Tammyton,2025-02-09,0
d381d55b-715b-45d3-8951-8cf41a04ee39,Daniel Anderson,75,New Coreyburgh,2025-07-22,0
1c812466-500e-4233-9e87-52ba96bc3129,Jessica Wells,44,Davidmouth,2025-02-07,0
d7232bfe-79ef-48aa-bf85-ba094f0c1290,Rebecca Robertson,31,West Ericaview,2025-11-30,1
47f6bcbc-bdba-4e96-9484-d6085d29f574,Amanda Parker,59,Freemanberg,2024-11-26,1
22a0623b-ba18-4f71-b312-e514c8e6f83e,Samuel Fuentes,22,Lake Mario,2024-07-04,0
cc247fbc-79b0-4653-9629-c521ecc078fe,Johnny Hamilton,70,South Sarahhaven,2025-07-13,0
30bef509-4f6d-421e-ac8d-aaced0db1472,Anthony Castillo,47,North Charlesburgh,2025-10-25,0
806a33b4-3833-497f-ada8-c28031ca53e3,Chad Shaw,40,Nelsonland,2025-10-31,1
540885f9-415c-4dcc-8446-ca29c6ec3434,Kelly Hanson,45,New Elaine,2024-07-04,0
44d0ae2b-1443-494c-94bb-656cd7aee1e6,Michelle Branch,18,Lake Michaelchester,2024-01-06,0
5ac7cdca-1c05-400c-aae0-2a873e6ba547,Linda Lewis,23,South Peterville,2025-11-16,0
fe7ec442-3935-4d51-95b3-b4dedcb49906,Megan Adams,37,Debbiefort,2025-05-11,0
ed264feb-5d10-4699-827d-b7aa8f494544,Janet Fry,69,South Gregg,2024-06-01,0
ca3f75c2-bff6-43f0-863b-e3a48605b650,Adam Shields,30,North Pamville,2025-04-13,0
f57bae0c-5f61-4a57-b3f1-351a57cbc589,Jennifer Kelly,26,Michellefurt,2025-05-23,0
5ccd76fe-8514-4905-a6e0-e75d7f0c2624,Shirley Johnson,43,West Matthewfurt,2024-06-10,0
4429a7ae-6fd6-4498-9308-ddc08c5009b5,Jessica Leonard,42,West Ronaldland,2025-01-26,0
181df0d6-e4c5-45ba-8e3c-f825e834a2a7,Steven Ellis,66,West Coreychester,2024-03-02,0
7a357af5-7026-477f-a5a7-42dcc0710cd6,Linda Pham,26,Turnerton,2025-01-22,0
26b9ccf1-37bc-4038-a4a6-2e5eb238976a,Scott Johnson,57,North Sandra,2024-11-28,0
952e25e1-a6f8-4c21-8791-7656adbe6346,David Frye,52,Yolandaside,2025-06-18,1
0bdc8c13-9bb1-457b-9ab2-fcef0ee254b4,Shelby Montgomery,50,North Joseph,2024-01-28,0
f00f1ab1-c63b-43ba-8b96-3831398049b8,Karen Lopez,45,Lake Amyshire,2024-04-25,0
cbaa1b31-47ba-45e8-a230-01a4ee602d0a,Tammy Randall,54,Klinetown,2024-08-07,0
3ceb8c88-c16e-404c-8610-18a143624511,Robert Kennedy,21,South Geneton,2025-10-02,0
244869b7-af91-4ea6-9a8a-aade1a16d457,Thomas Lee,29,Denisefurt,2024-09-09,0
16c56b92-c9ad-44b1-8632-b138b462b7ed,Whitney Brooks,34,Wellsfort,2025-05-22,0
3b81baec-5f51-4cdf-9039-80cd36cbc955,Rachel Brown,45,Andersonfort,2025-03-03,0
1c409441-1cc5-4ed3-baf9-4496909800ca,Amanda Weaver,27,Pricechester,2024-02-06,0
475f56df-2b28-4a65-89fb-49edcf596670,Jason Kline,53,East Robinville,2025-04-29,0
fd3a3a3a-a030-4605-8d11-24a5d668e464,Richard Green,61,North Jasonshire,2025-04-19,1
563d5ac9-7608-4901-9447-3b01a3d2a49f,John Hester,31,Rodgerstown,2024-10-07,1
12147ed5-8dc4-4ebc-a7b4-50fab649526c,Denise Hall,23,West Teresa,2024-03-08,0
f5134d98-6634-4a42-9001-1ba76015e00c,Kaitlyn Jimenez,35,South Stephanie,2025-01-14,0
46164e29-0257-47ed-9e7d-b6163d1671fc,Chad Martin,25,Stokesport,2025-02-03,0
d2bdc182-251d-43df-b92e-4fbbc572165c,Richard Gilbert,20,Michellemouth,2025-11-27,0
22f4c1aa-22e1-4b86-a79a-6fc1fdb9fe00,Vanessa Alvarez,48,Codyville,2024-09-15,0
2b3d70c8-0593-45ee-b7f9-d844bfec7bab,Charles Rodriguez,34,Port Melissa,2025-07-15,0
319ec8af-e6bd-4c66-b968-bd515ad5ef92,Daniel Strickland,58,Baxterton,2025-09-30,1
06310966-7e74-4f40-b9ee-b21e43c8a758,Aaron Marks,69,New Kyle,2025-01-21,0
b19f1e5c-317f-431d-9e29-157aa73dcfd4,Ian Salas,63,Hillside,2024-02-10,0
20f3b6c7-9a44-4d59-bb2c-e85f95d36e03,Abigail David,60,Jerryton,2025-06-05,0
dfd850b7-8bb2-4591-a07e-9b3fe1b4f89a,Christopher Garcia,48,South Lisaview,2024-08-12,0
63d88cf2-4484-475c-a9e8-6dcaaec2348e,Colleen Fisher,21,Kennethview,2024-05-07,0
1fef301d-2cd0-42f3-ae8d-ad4552d64d70,Michael Scott,46,New Bryce,2025-03-01,0
3f65fd38-44ea-4764-bb39-197f48a9b08c,Anthony Lowe,75,North David,2025-07-23,0
f13f3449-3a30-4a72-ba0f-a31eeff50aa8,Eddie Roberts,69,West Amybury,2025-08-20,0
a2dfc0c5-6050-4be1-b942-7d026c7d6dbd,Kiara Reyes,69,Charlesbury,2025-11-17,0
2a3e65a2-0825-4da8-90cd-66c44d5272e5,Zachary Payne,50,Albertport,2025-08-17,0
e05dbfa5-0224-4673-8def-1a3532065142,Lisa Harper,23,Robertsfurt,2023-12-14,0
fffc8c0f-0b2b-4630-8436-26372fc51463,Michelle Flores,42,Port Kaitlynview,2025-09-11,1
8b6b595c-c51b-4493-9662-1cb9c4265e8c,Hannah Anthony,55,Perezville,2025-05-29,0
93306b47-d119-4def-95dc-d7e4aa8d8608,John Murphy,38,Lake Chadbury,2024-04-15,0
c25c05d0-df25-4114-9b49-9c2d413224a1,Jordan Allen,18,Brendaburgh,2024-01-04,0
bfc004f7-ac7d-4b17-8aca-a4ba631e27d5,Benjamin Hall,28,Lambchester,2024-07-12,0
8474dfac-daf3-4476-add9-8977132cf97b,Jake Willis,40,South Anthonyville,2025-09-03,0
7ccc8b9e-7f37-4731-9dfa-3409f1a12ab2,Deborah Davis,74,East Kevin,2024-07-25,1
98805aef-83ba-4b57-b414-85fe3782e096,Angela Short,50,Robertmouth,2025-04-29,0
22901dd5-65c1-4bab-93cb-582447bcedc9,Kelsey Andrade,29,Stevenville,2025-08-20,0
79ca6015-b15f-474a-88b9-d19690d4ffce,Stephen Dickson,59,Ayerston,2025-05-06,1
4c72252f-1eb7-41f0-9a3f-d020e04786bd,Samantha Martinez,36,East Miguelville,2025-05-21,0
e5f14d9d-8b56-4997-abcc-6d3d89b93535,Lindsay Robles,30,New Joseph,2025-11-23,0
6ac1af7f-28a6-4ebe-92df-d88b5c9850b8,Ryan Costa,32,Lake Nathanstad,2024-07-05,0
7e60db4b-4107-468a-a076-3cd45ca95997,Kelly Nguyen,22,Lake Saratown,2025-09-23,0
84b5127c-0e8b-4639-bd41-b882eaed371c,Kenneth Owens,21,Nicholsonbury,2024-03-26,1
208fc11f-fae6-469b-8cdc-8de0892295ad,Michael Scott,70,New Brandon,2024-04-29,0
